Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Luftakrobatik im Ring. Hier wird Kraft, Beweglichkeit und Balance ganz nebenbei trainiert. Denn vor allem macht es unglaublich viel Spaß. Bitte bring deine Yoga-Matte mit. Voraussetzung: gute Hand- und Armkraft Teilnahmegebühr 10€",BALANCE Neumarkt,"Deininger Weg 94, 92318 Neumarkt in der Oberpfalz",Akrobatik,"Sonntag, 14. April 2024",https://www.eversports.de/e/workshop/DujyYDr,16:30 - 17:30
,"In diesem Workshop gibt es nicht nur 2 Kurse, sondern auch noch 2 Trainerinnen. Selina und Steffi werden dich gemeinsam unterrichten, um dir optimalen Support und auch die ein oder andere helfende Hand bieten zu können. Hier bekommst du also besondere persönliche Betreuung und spezifische Tipps. Wir kombinieren eine Stretchingstunde mit einer Pole-Trick-Stunde. Durch ein ausgiebiges Stretching von ca 40-60 Minuten bereiten wir den Körper ausgiebig auf die nachfolgenden Tricks vor. Somit bist du schön aufgewärmt und vorgedehnt und kannst beste aus deiner Beweglichkeit für die Shapes herausholen. Nach dem Stretching werden verschiedene Level 2 & 3 Tricks unterrichtet, wie bspw. Iguana Fang, Octopus, Satellite.... Der Fokus liegt hier auf Backbendtricks und schöne Shapes. Die Tricks werden an das Level des Schülers angepasst und wie immer werden auch leichtere und schwierigere Varianten angeboten. Und keine Sorge, auch die Stretchingvorbereitung wird so angepasst, dass ihr noch genug Kraft für die nachfolgenden Tricks habt ;) Es ist nicht notwendig eine super starke Beweglichkeit für den Workshop mitzubringen, wir zeigen dir in dieser Stunde Tricks und Techniken, wie du aus deiner individuellen Beweglichkeit das beste herausholen kannst. PS: Der Workshop eignet sich super auch als Vorbereitung für dein nächstes Fotoshooting.",Pole Acrobatics,Gesamtticket,Polesport,"Freitag, 26. Januar 2024",https://www.eversports.de/e/workshop/GsCxPN0,17:20 - 19:20
,"In diesem Workshop bekommt ihr verschiedene Posen & Tricks für das Fotoshooting gezeigt. Wir gehen beliebte Posen für alle Level durch, in unterschiedlichen Varianten. Es werden auch einige einfache Tricks, Standposen und Bodenposen für Level 1 und Level 2 unterrichtet, welche sich beim Shooting auch immer gut eignen, falls die Kraft oder der Grip ausgeht ;) Ihr bekommt außerdem, Tricks zur Arm, Handhaltung, dem Gesichtsausdruck und Outfit und könnt alles fragen was euch sonst noch zum Thema Fotoshooting interessiert. Nach ca. 60 Min Kurs dürft ihr anschließend noch eine Stunde selbst alle Posen testen und weitere Fragen stellen. Gerne gebe ich euch auch Tipps für eure Wunschfiguren. Natürlich kannst du den Workshop auch dann verlassen wenn du dich genug vorbereitet fühlst und deine Tricks Zuhause oder nächste Woche im freien Training noch einmal üben. Bitte beachtet, dass ich in diesem Kurs zwar Tipps gebe aber leider nicht jede Wunschfigur von Grund auf unterrichten kann, das würde leider den zeitlichen Rahmen sprengen. Sucht euch also bitte Figuren für das Fotoshooting aus, die ihr bereits in den Kursen oder in diesem Workshop gelernt habt und sicher beherrscht oder buche hierzu eine Privatstunde. Sehr gerne könnt ihr auch eure Shootingoutfits und Accesoires, wie bspw. Schuhe, mitbringen. Gerne kannst du auch am Workshop teilnehmen wenn du dich für schöne Shapes interessierst und aber nicht bereits an einem Fotoshooting angemeldet bist.",Pole Acrobatics,Gesamtticket,Poledance,"Montag, 19. Februar 2024",https://www.eversports.de/e/workshop/-wGhAaJ,18:00 - 20:00
,Erlerne viele verschiedene Handstände und Handstandvarianten an der Pole. Der Kurs ist für alle Levels geeignet und wird individuell an die Teilnehmer angepasst. Mitzubringen:  Am Trainingstag bitte NICHT eincremen.,A heart for poledance,"Ticket für So. 28.01.2024, 12:00 - 13:30",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/AleLN6N,12:00 - 13:30
,,A heart for poledance,12:00 - 13:30,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/5VJvMXI,12:00 - 13:30
,,A heart for poledance,16:00 - 17:30,Poledance,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/jQOaOC3,16:00 - 17:30
,Lerne in einer Choreografie dich sinnlich zu entblättern.,A heart for poledance,18:00 - 19:30,Poledance,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/H4Qz_fT,18:00 - 19:30
,,A heart for poledance,"Ticket für So. 02.06.2024, 16:00 - 17:30",Poledance,"Sonntag, 2. Juni 2024",https://www.eversports.de/e/workshop/nOac6zt,16:00 - 17:30
,Lerne in einer Choreografie dich sinnlich zu entblättern.,A heart for poledance,"Ticket für So. 02.06.2024, 18:00 - 19:30",Poledance,"Sonntag, 2. Juni 2024",https://www.eversports.de/e/workshop/yMiXoIi,18:00 - 19:30
,"Rock it! Nicht nur an der Pole sondern vor allem musikalisch. Wer Lust auf eine neue High Heels Exotic Choreo im Rock-Metal Stil hat und an der Pole headbangen möchte ist herzlich willkommen.  Hardstyle Elemente, kleine Drops, Floorwork & Headrolls sind hier angesagt. Voraussetzungen: du hast bereits Erfahrung an der Pole auf Heels Preis 35€ pro Person  Meld dich an!",poda Studio,"10-12 Martinstraße Innenhof, 52062 Aachen",Poledance,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/LAHNDF-,20:00 - 21:30
,"Shaken will gelernt sein! Emmy lässt es mal wieder ordentlich krachen. Wenn du wissen möchtest, wie du dein bestes Stück so richtig zum Shaken bringst, ist dieser Workshop ein absolutes Muss. In diesem 90-minütigen Workshop erlernst du die wichtigsten Grundelemente wie Pops, Bounces, Isolations und gewisse Twerk - Techniken.  Charakteristisch fürs Twerking ist es durch rhythmische, wiederholte Bewegungen das Gesäß ordentlich zum Wackeln zu bringen.  Lerne eine neue Twerk Choreografie, die es in sich hat und vor allem Spaß macht. Denn neben Tanztechnik & Choreo darf der Spaß dabei natürlich auch nicht fehlen.  Was ihr mitbringen solltet: Preis: 1 WS: 35€ € pro Person Für diesen Workshop sind keine Vorkenntnisse erforderlich! Melde dich an!",poda Studio,"10-12 Martinstraße Innenhof, 52062 Aachen",Twerken,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/JM68hgK,20:00 - 21:30
,"In diesem Workshop werden Hip Hop Dance Moves und Pole Elemente kombiniert und zu einer Choreografie verbunden. Macht euch auf was gefasst - es wird musikalisch und verrückt, wobei der Spaß an einer neuen Choreo im Vordergrund steht! Lerne eine neue Choreografie mit coolen Pole Tricks, Hip Hop Tanzelementen & Technique. Dieser Workshop ist sowohl für Pole Anfänger als auch für Fortgeschrittene geeignet. Kleidung: saubere Sneakers/Socken, (lange) Hose Preis 35€ pro Person Meld dich an!",poda Studio,"10-12 Martinstraße Innenhof, 52062 Aachen",Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/2f93D4_,12:45 - 14:15
,"Mach den Boden zu deinem Freund und erlerne kreative Bodenkombinationen und Flows ohne Pole. Hier lernst du spezifische Floorworktechniken, die dir helfen nahtlose Übergänge von einem zum anderen Element zu meistern. Bereichere dein Tanzrepertoire durch Rolling Techniques, Low Flow Movements, Groung Spins & Turns, akrobatische Floorwork Tricks, Knee Slides und Crawls sowie Transitions zwischen den verschiedenen Ebenen. Lerne wie du Körperspannung und Balance gezielt nutzt, um schöne Übergänge zu schaffen und in den Floor - Flow kommst. Etwas sexy und sinnlich wird es auch, also bringt gerne eure High Heels mit - ist aber kein Muss. Open Level! Jeder - auch nicht Polerinas - ist Willkommen!",poda Studio,"10-12 Martinstraße Innenhof, 52062 Aachen",Floorwork,"Sonntag, 17. März 2024",https://www.eversports.de/e/workshop/9PbaXsNu8,20:00 - 21:30
,"Nach einem gemütlichen Kennenlernen beginnen wir mit dem Warm-up, gefolgt von einem kleinen Kraft- und Technikteil. Im Anschluss lernst du anhand einer Choreographie deine ersten tänzerischen Grundelemente. Das Ergebnis wird sich garantiert sehen lassen! Nach einem Cool-down hast du die Möglichkeit, dich über unsere Kurse zu informieren und alle Fragen beantwortet zu bekommen, die dir unter den Nägeln brennen :-)",Star Poledance,Einsteiger-Workshop,Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/Z8xiHKr,14:00 - 16:00
,"Acro Yoga Workshop ...fortlaufend Keine Bange, wenn Du beim ersten Workshop nicht dabei warst, wir wiederholen die Basics: Thron, Flieger, Back Flyer, etc. Ziel in diesem Workshop ist ein kleiner Flow aus mehreren Figuren. Stück für Stück geleiten wir Dich dahin. Als Voraussetzung solltest Du einen Plank etwa 20sec halten können. Unkosten: 25,- Euro/Person, 19,- für Kinder Bei Interesse von Nicht-Polefriends Mitgliedern bitte an 0151- 172 170 64 wenden. Vielen Dank!",Polefriends Halle,11:00 - 13:30,Acroyoga,"Beginnt am Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/NMiVGZD,"36-38 Leipziger Straße -, 06108 Halle (Saale)"
,"In diesem Workshop konzentrieren wir uns auf alle Bereiche, die für einen tiefen Backbend wichtig sind. Der Rücken wird mobilisiert, gekräftigt und beweglicher gemacht. Wir arbeiten an der Stabilität und stärken den oberen, mittleren, sowie unteren Rücken und die Halswirbelsäule. Die Schulter- und Hüftöffnung wird ebenfalls aktiv gestärkt und vertieft. Es wird zu jeder Übung verschiedene Varianten geben, somit ist der Kurs für alle Level geeignet.",Polearize,Externe/r Teilnehmer/in,Stretching,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/1m_jLPa,16:00 - 17:30
,"Im zweiten Teil des Workshops vollenden wir die im Oktober 2023 gelernt Hoop-Choreografie zu „Curiosity“ von Bryce Savage. Für die, die den ersten Teil verpasst haben, gibt es die Möglichkeit in der Mitte der Choreografie anzufangen. Die Hoops hängen wieder bodennah um Körper, Ring und Boden voll auszunutzen. Die Figuren werden mit eleganten Bewegungen zusammengefügt und geben dir die Möglichkeit neu kreativ zu werden. Der Workshop ist für Anfänger und Fortgeschrittene geeignet. Es hilft, wenn du schonmal eine Choreo getanzt hast. Wichtig: wir werden den ersten Teil nicht detailliert durchgehen. Nutzt zuvor die freien Trainingsstunden um die Choreografie nochmal aufzufrischen! Was benötige ich?",Polearize,Externe/r Teilnehmer/in,Aerial Hoop,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/5N9aoto,11:30 - 13:00
,"Be my Valentine 💝 - Sexy Chairdance Workshop 🔥 Bei diesem Workshop ist jede Bewegung eine Liebeserklärung an dich selbst (oder an eine Person deiner Wahl)😏 Wir lernen eine sexy Chair Choreographie auf Heels, die Herzen schneller schlagen lässt. Erlebe eine Mischung aus feurigen Bewegungen, sinnlichem Ausdruck und einer großen Portion Spaß. Gemeinsam gehen wir jede Bewegung Schritt für Schritt durch, sodass alle sie nachvollziehen können. Deswegen ist der Workshop für alle Level geeignet - keine Tanzvorkenntnisse erforderlich😍 Erfahrung auf Heels sind von Vorteil aber kein Muss👠 Bitte mitbringen: Heels und Knieschoner❗️ Der Workshop richtet sich an alle Personen, die Lust auf Chairdance haben, unabhängig ihres Geschlechts, ihrer sexuellen Identität oder ihrer Ethnizität. Alle sind willkommen und herzlich eingeladen 👀",Polearize,Externe/r Teilnehmer/in,Chairdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/7QwFsx3,13:30 - 15:00
,"7x90 Min. Dieser „geschlossene“ Grundkurs ist perfekt, um deine Yogareise zu beginnen, dein Fundament zu bilden und unsere authentischen Yoga-Art kennenzulernen – dich und deine Art kennenzulernen. Dieser Kurs richtet sich an diejenigen, die noch unerfahren in Sachen Yoga sind oder an alle die unseren Yogastil noch nicht kennen. Auch wenn du etwas aus der Übung bist oder du die Dinge einfach simpel und pur halten möchtest, bist du hier ganz herzlich willkommen. Entspannt, herzlich und detailverliebt vermitteln wir dir den sanften Fluss von Yogapositionen (Asanas), sowie achtsame und simple Übergänge von einer Bewegung zur nächsten. Eine ganz essentielle Rolle spielen in diesem Kurs auch beruhigende, belebende, effektive und vor allem gut anwendbare Atemtechniken (Pranayama). Im Laufe des Kurses wirst du dich belebter, ausgeglichener, gesünder fühlen und dich daran erinnern, wie es ist dich selbst wieder bewusster wahrzunehmen. Vielleicht bemerkst du selbst all die Veränderungen zunächst nicht, aber deine Lieben und Freunde werden es ganz sicher. Bring bitte bequeme Kleidung, deine kindliche Neugier und ein offenes Herz mit.  Unser Yoga-Team kümmert sich um alles andere. Schön, dass es dich gibt, wir freuen uns sehr dich auf deiner Reise ein Stück des Weges begleiten zu dürfen.",Niyaha Yoga Susann Kind,16:30 - 18:00,Yoga,"Beginnt am Montag, 29. Januar 2024",https://www.eversports.de/e/workshop/u0m4PpJ,"Nachtigallenstraße 13, 98617 Meiningen"
,"Die kraftvolle Ruhe entwickeln, dich an dich selbst zu erinnern, erneut kennen - und sehen- lernen. in diesem 5 Wochenkurs erleben wir gemeinsam: Meditation, tiefe Entspannung, sanfte somatische Bewegungen, Atmung, Rituale, Achtsamkeit, Journaling und Alltags-Retter wenn wir uns selbst anzweifeln. Komm und erlaube dir deine Kraftquellen aufzuladen und auszuleben. ich freue mich sehr auf dich! deine Susann",Niyaha Yoga Susann Kind,15:30 - 16:30,Stress Release Yoga,"Beginnt am Dienstag, 30. Januar 2024",https://www.eversports.de/e/workshop/Qph3Nhi,"Nachtigallenstraße 13, 98617 Meiningen"
,"Von Zeit zu Zeit lohnt sich eine Innenschau um zu überprüfen, ob der Weg den du gehst noch der deine ist. Eine Möglichkeiten diese Anhaftungen loszulassen ist das ganze System mal ordentlich durchzuschütteln um zu sehen, was wirklich in dir verwurzelt ist und was lediglich oberflächlicher Ballast ist, den du mit dir herumträgst. Eine kraftvolle Asana-Praxis wird dich unterstützen zu deiner Authentizität zu finden. Fordere dich heraus, schau dir deine Komfortzone an, verlasse sie eventuell ein kleines Stück um in die unbekannte Freiheit dahinter zu treten.",Niyaha Yoga Susann Kind,Beyond Boundaries,Yoga,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/cnaEonv,16:00 - 18:00
,"Thema: 'geerdetes Fliegen' Alles in unserem Universum und Körper befindet sich in permanenter Schwingung und diese Schwingung schenkt uns Menschen ein Gefühl des Verbunden-seins, wenn sie auf Resonanz stößt. Mit anderen Worten, seit Jahrtausenden verbindet die Menschheit Musik und Klang. Musik und heilsame Klänge können Emotionen auslösen/sichtbar machen und sogar unbewusst helfen, geistige und muskuläre Blockaden aufzulösen. Heilsame Klänge verschiedener Instrumente, der Stimme und Meditationen begleiten dich in die vollkommene Entspannung. Komm an, lege dich auf die Erde, auf deine Matte und tauche ein. Es gibt nichts zu tun, außer dich auszuruhen, zu lauschen - dem Klang deines Herzens. Julia und Susann laden dich ein, in den Raum der Klänge, in tiefe Entspannung und nehmen dich mit zu einem Ort welcher schon immer da ist, in dir - deine Stille kraftvolle Quelle.",Niyaha Yoga Susann Kind,Klangbad mit sanftem Gesang (inkl.MwSt),Meditation,"Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/VVUAlSC,16:00 - 17:30
,"10.30-12.00 Uhr Floorwork: Packt eure Knieschoner ein und freut euch auf eine sinnliche Floorworkchoreo. Jannah legt heute Wert auf sexy Posen, weiche Bewegungen und eine flirtyAttitudee. Wie halte ich meinen Kopf um dominant und sexy zu wirken uns was machen meine Fingerspitzen, wenn ich mein Bein befummel? Wir zeigen euch die Technik und ihr entscheidet, welche Bewegung am besten zu euch passt. Bringe gerne eure High Heels mit :). 12.15-13.45 Uhr Pole Dance: Flirtmodus on! Du hast Lust darauf dich sexy an der Pole bewegen zu können? Heute dreht sich alles um Bodywaves, Hairsplashes und Fummeleien. Jannah zeigt euch in einer Poleflowchoreo die verschiedenen Arten zu Teasen und wir packen die dirty Moves aus. Die Choreo ist langsam und Beginnergeeignet. Wenn ihr möchtet, könnt ihr gerne auf Heels tanzen. Bitte bringt eure Knieschoner mit! 14.00-15.30 Chairdance: Weil sitzen auch ultra sexy sein kann. Jannah zeigt euch in einer Choreo verschiedene Posen und „Teasereien“. Mit gekonnten Berührungen setzen wir unsere Körperformen sinnlich in Szene. Warum wir manchmal nicht in den Spiegel schauen sollten und welche Posen ziehen immer? So viel steht fest: es wird lustig und das ist auch gut so. Lachen ist sexy. Bringt gerne Knieschoner und High Heels mit.",körpernah,nur POLE DANCE am 9.3.24,Floorwork,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/MfhCem5,"Ahsener Straße 130, 45711 Datteln"
,"Der Invert ist eine der wichtigsten Grundlagen im Pole und ist die Basis für viele weitere Tricks. Neben einem hohen Maß an Kraft erfordert er auch eine gute Koordination & Körpergefühl. Dir fällt der Invert schwer? Irgendwie kommst du hoch, aber schön sieht das nicht aus und es fühlt sich nicht sicher an? Oder du möchtest generell deine Inverts auf ein neues Level bringen, ihnen mehr Leichtigkeit & Eleganz verleihen? In diesem Workshop beschäftigen wir uns mit 3 Schritten, um herauszufinden, welcher deine Pole Inverts schwer und messy aussehen lässt und wie du sie stark und sauber machst. Ich zeige dir die richtige Technik, Übungen und die häufigsten Fehler.",Body meets Soul Leipzig,"Gabelsbergerstraße 1a, 04317 Leipzig",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/uO9N1VQ,12:45 - 14:15
,"Akrobatische Figuren zu bauen fördert die Beweglichkeit, die Kraft und trainiert die Koordination. Aber es gibt noch einen viel wichtigeren Grund warum du diesen Workshop buchen solltest. Es macht unglaublich viel Spaß und bringt Menschen näher. Washington und Gaby sind leidenschaftliche Artisten und unterrichten nun zum zweiten mal bei uns den Partner Akrobatik Workshop. Schon beim letzten mal konnten Sie unsere Schüler mit außergewöhnlichen Vorübungen und interessanten Figuren begeistern. Auch dieses Mal wird wieder mit einer Menge Fun die Balance und Kraft trainiert. Du kannst auch ohne Partner kommen! Es findet sich immer jemand der mit dir die Übung gemeinsam ausführen wird. Tag: 04.02.23 Uhrzeit: 17 Bis 18:15 uhr Preis Externe 35€ Preis Abo Mitglieder 30€",Pole Paradise,Ticket Mitglieder,Akrobatik,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/1zI8wYx,17:00 - 18:15
,"-Be my Exotic Valentine- Das ist das Motto für diesen Exotic Pole Workshop. Im romantischen Stil lassen wir unsere Sinnlichkeit auf High Heels tanzen. Bringt gerne Heels, Knieschoner und ein rotes Outfit mit, wenn ihr habt. Aber auch ohne ist eine Teilnahme möglich. Am Ende wird es Zeit geben, um Videos und Bilder zu machen. Tag: 17.02.23 16:00-18:00 Uhr All Levels are welcome!",Pole Paradise,Ticket Abo Mitglieder,Tanzen,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/NLk1782,16:00 - 18:00
,"Straddle & Middlesplit stehen ganz oben auf Deiner Wish-List für 2024?SSDann ist dieser Blockkurs wie für dich gemacht. Lerne Übungen kenne, die Deine passive und aktive Flexibilität verbessern, Muskulatur stärken und den Traum vom Touch-Down in greifbare Nähe rücken. Insbesondere unter Luftakrobaten gehört ein aktiver Straddle irgendwann ins notwendige Repertoire, weil er beispielsweise kraftvolle Inverts mühelos erscheinen lässt.",Luftbonbon,20:20 - 21:20,Stärkung/Flexibilität,"Beginnt am Montag, 5. Februar 2024",https://www.eversports.de/e/workshop/60kU5cU,"Königstraße 45, 32547 Bad Oeynhausen"
," Special Valentinstag Edition Du wolltest Dich schon immer mal wie eine sexy Diva fühlen und dich neu entdecken? Dann lass dich auf ein Abenteuer der besonderen Art ein ! Der Lap Dance, auch Schoßtanz genannt, ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet und den Partner oder Partnerin mit in die Performance integriert.Lass Dich auf ein Erlebnis der besonderen Art ein. Nicht nur während des Kurses wirst Du viel Spaß haben, sondern diesen auch mit nach Hause nehmen ;-) Als betanzendes Objekt der Begierde darfst du gerne deinen Partner mitbringen. Ansonsten auch gerne deine beste Freundin.  ﻿Es gibt keinen Dresscode – Du kannst entweder in bequemer Kleidung oder verführerischem Outfit (in dem du dich gut bewegen kannst) kommen. Es kann Barfuß oder in High Heels getanzt werden. In diesen Workshops ist Sekt inklusive!",Glow Sports Club,"Industriepark 201, 78244 Gottmadingen",Tanzen,"Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/n1eG1oH,20:15 - 21:45
,"A workshop filled with all kind of cool Fonji tricks and combos. We’ll start with a warming-up that includes an extra focus on wrist, arm and shoulder warm-up. After, we will start with a few conditioning exercises to prep you for the moves on the menu. After that Dineke will explain and break-down the tricks so you can work on them step by step. Moves you will work on is this workshop are; several Fonji’s in row, Fonji Kamikaze, Floor Fonji, Fonji front flip and the Backflip Fonji.  Level: Advanced",Pole Oase,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/9cNbxVS,11:00 - 12:30
,"This workshop is a collection of Dineke’s absolute favourite lioness tricks. After the warming-up we will jump right into the tricks, which will be explained step by step. This workshop offers a combination dynamic tricks and transitions, power moves, spins, handstands and acrobatic floorwork. This workshop has It all. Get ready to awake your inner lioness or lion! The tricks and combos of this workshop where originally created for Dineke’s Pole Sports routine. It’s good to know that this workshop is suitable for pole sports competition athletes just as much as any other (non)competiting poledancers.  Level: Advanced",Pole Oase,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/FkutCDr,13:00 - 14:30
,"This workshop is filled with tricks like regrips, jumps, drops and flips. During this class Dineke will teach you her favorites! After the warming-up we will start with prepping different kind of grips, jumps and several start- and end poses. In order to master the movements, we will start with the key elements of the tricks. When the fundament of the move is yours, you will go for the full trick. You will also learn how to spot each other correctly and step by step you will work towards the most awesome ultra pole tricks! Level: Intermediate/ Advanced",Pole Oase,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/qzt25WB,15:00 - 16:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/2z_srY0,15:00 - 16:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/o5_MV7J,17:00 - 18:30
,"Ihr zahlt einmalig für alle drei stunden zusammen da diese aufeinander aufbauen, falls ihr es zu einer stunde nicht schafft ist es schade aber nicht schlimm. *Rock the Pole -Trilogie* Dieser Kurs richtet sich an alle die Lust auf eine Rock choreo haben. Ob in Heels oder auf Socken ist hier egal, Hauptsache ihr fühlt euch wohl. An drei aufeinander folgenden Terminen erlernen wir eine Choreo an der static Pole.  Mindestens Level beginner.  Bringt gerne Lange Hose und Knieschoner mit.",Da Becca Flow and Fit,5er Karte (Neukunden bitte vorher eine email an info@dabecca.de !),Poledance,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/0u01Mza,"Eickeler Markt 3A, 44651 Herne"
,"Mit deiner Buchung hast du bereits alle drei Termine gebucht !  Diese Lap Dance Triologie ist genau der richtige Zeitpunkt deinen Partner auf eine ganz besondere Art zu Verführen, zu reizen und zu berühren. Tauche ein in die verführerische Welt des Lap Dances. Wir spielen mit dem Verlangen. Dem Verlangen nach mehr. Allerdings entscheiden heute nur wir! In dieser Workshop Triologie, erfährst du nicht nur wie du dich Sinnlich bewegst, sondern tauchen auch in die Thematik ein, wie du die Spannung zwischen dir und deinem Partner steigen lässt. Wir erlernen eine verführerische Choreo und ich zeige dir, wie du dich um und auf dem Stuhl bewegen kannst (selbst mit einem Partner darauf ;)) Kleine Floowork und akrobatische Elemente dürfen dabei nicht fehlen und lassen Deinen LapDance somit zu einem echten Erlebnis werden. Getanzt wird auf Heels, ist aber kein Muss. *only girls* Wir tanzen jeweils zu zweit und wechseln uns ab. Du brauchst keine Partnerin und kannst auch sehr gerne alleine kommen.",Da Becca Flow and Fit,5er Karte (Neukunden bitte vorher eine email an info@dabecca.de !),Tanzen,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/DBxar8u,"Eickeler Markt 3A, 44651 Herne"
,"Fließende Bewegungsabläufe , schöne Combos mit tollen Tricks an der Spinning Pole für fortg. beginner/Intermediate ( ihr solltet sicher klettern un dsitzen können )  mit der wunderbaren Lea ! Für Sekt und Selters ist gesorgt ! .",Da Becca Flow and Fit,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/GlPG304,14:00 - 15:30
,"Fließende Bewegungsabläufe verbinden sich mit viel Gefühl und Leidenschaft zu einer Choreographie, die viel Spielraum für individuellen Ausdruck lässt.  Bringt Knieschoner mit ! Für Sekt und Selters ist gesorgt ! Level ab Beginner",Da Becca Flow and Fit,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/wj20M8W,16:00 - 17:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 24. März 2024",https://www.eversports.de/e/workshop/113IYbR,14:00 - 15:30
