Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/bmZxua4,17:00 - 18:30
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 17. Februar 2024",https://www.eversports.de/e/workshop/qcRMhzd,18:45 - 20:15
,"Woman only Valentins Special! It's getting hot in here! Lerne eine wundervolle, erotische Choroe auf dem Stuhl mit Partner. Bringe eine Freundin mit, mit der du dich auf dem Stuhl abwecheln kannst. Dieser Workshop ist für jeden geeignet! Du benötigst keinerlei Voraussetzung <3",PoleCreation,Einzelticket,Fitness,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/Zj0NETg,15:30 - 17:00
,"In diesem Workshop verbinden wir einen klassischen Lap Dance mit der Kunst des sinnlichen Ausziehens- Du wolltest immer schon einmal wissen wie man sich kunstvoll entblättert und den Gegenüber völlig um den Verstand bringt? Dann bist du in diesem Workshop genau richtig!  - NICHT NUR um einen Partner zu überraschen - Lap Dance ist wohl die intimste Form des Tease Dances und kostet dich im ersten Moment vielleicht eine große Portion Mut. Eine körperliche (und seelische) Offenbarung, in der nur du bestimmst wie viel - und vor allem was - du der Person auf dem Stuhl von dir preis gibst. Dabei behältst du immer die Kontrolle und kannst entscheiden wie du dich präsentieren möchtest und welche Geschichte du erzählen willst.  Lerne in diesem Workshops die Kunst der Verführung und entdecke deine Sinnlichkeit völlig neu. Dieser Kurs bietet dir einen Safe Space dich in dieser Form des Tease Tanzes, der seine Ursprünge im Striptease hat, auszuprobieren und vielleicht eine ganz neue Leidenschaft zu entdecken- vor allem aber eine große Portion Selbstbewusstsein und Selbstbestimmtheit zu gewinnen.  Wir tanzen im Kurs zu zweit abwechselnd zusammen um die Choreographie aneinander zu üben. Bitte achte besonders auf deine Hygiene und darauf dass du nur gesund zum Kurs erscheinst.  Bitte bring ein Hemd oder eine Bluse, einen Rock, ein extra BH und einen extra Slip mit.  Für diesen Workshop brauchst du KEINE VORERFAHRUNG!",Soultide,"Süderstraße 159A, 20537 Hamburg",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/Q5aPZDK,16:15 - 18:15
,"Für alle, die nicht genug von Lap Dance bekommen können und bereit sind, sich einer anspruchsvollen Choreografie mit neuen, akrobatischen Tricks und einer nicht ganz so unschuldigen Energie zu stellen. In diesem Kurs steht vor allem eines im Mittelpunkt: Leidenschaft! Teilnahmevoraussetzungen: Um teilzunehmen, solltest du bereits ein bisschen Lap Dance Erfahrung mitbringen oder die Intermediate-Stufe im Pole Dance erreicht haben. Wir ermutigen dich gerne, sexy Kostüme, verführerische Kleidung und Heels mitzubringen, wenn du dies wünschst. ",Soultide,"Süderstraße 159A, 20537 Hamburg",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/I9MFy2z,18:30 - 20:30
,"Hinweis zur Kleidung: Lässige und lockere Sportkleidung, Turnschuhe bzw. Sneaker (helle Sohle) - dazu bitte Wasser und Handtuch mitbringen. Der Fokus beim Twerken liegt ganz klar auf dem rhythmischen bewegen des Po's. Twerk hat sich die letzten Jahre als eigene Tanzrichtung entwickelt und erhält immer mehr Zuwachs in der Community und Anerkennung in der Tanzszene. Von kraftvollen und intensiven Twerk Kombinationen hat die Tanzrichtung auch eine sinnliche und weiche Seite. Der Workshop hat zwei Themen, zum ersten die Basics, wie funktioniert was und wie werden die Basics kombiniert. Mit dem Fitness Programm Twerxout® (Twerk&Workout) kombinieren wir die Basics zu rhythmischen Songs um eine Routine der Technik zu entwickeln. Das zweite Thema ist dann die Twerkography (Twerk&Choreo) hierbei geht es um den tänzerischen Part- ein Song, eine Choreo. Neben der Technik werden Ausdauer, Körperbeherrschung, Flexibilität und das Mindset gesteigert und gefördert. Twerk ist ein allround Workout was man nicht mehr missen möchte. Tolle Nebeneffekte wie Stärkung des Selbstbewusstsein und eigene Sinnlichkeit entdecken sind inklusive. Du hast eine Mitgliedschaft bei uns? Bitte melde dich via Mail (info@aerial-loft.de oder WhatsApp +491733429658 an und du erhältst 10% auf die DropIn)",Aerial Loft,"Solitudestraße 48, 71638 Ludwigsburg",Hip Hop,"Samstag, 2. März 2024",https://www.eversports.de/e/workshop/N4v8WV0,14:30 - 16:00
,"​Was braucht man, um schön tanzen zu können? Graziöse, bezaubernde Körperbewegungen, ein gutes Rhythmusgefühl und, natürlich die Emotionen! Das Ganze lernen wir bei unserem Special Chair Dance Kurs mit Anastasiia. Statt an der Pole oder mit dem Hoop ist in diesem Training der Stuhl unser Tanzpartner. Du hast eine Mitgliedschaft bei uns? Bitte melde dich via Mail (info@aerial-loft.de oder WhatsApp +491733429658 an und du erhältst 10% auf die DropIn)",Aerial Loft,"Solitudestraße 48, 71638 Ludwigsburg",Aerial Dance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/onN7Doj,14:30 - 16:00
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/2z_srY0,15:00 - 16:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/o5_MV7J,17:00 - 18:30
,"Ihr zahlt einmalig für alle drei stunden zusammen da diese aufeinander aufbauen, falls ihr es zu einer stunde nicht schafft ist es schade aber nicht schlimm. *Rock the Pole -Trilogie* Dieser Kurs richtet sich an alle die Lust auf eine Rock choreo haben. Ob in Heels oder auf Socken ist hier egal, Hauptsache ihr fühlt euch wohl. An drei aufeinander folgenden Terminen erlernen wir eine Choreo an der static Pole.  Mindestens Level beginner.  Bringt gerne Lange Hose und Knieschoner mit.",Da Becca Flow and Fit,5er Karte (Neukunden bitte vorher eine email an info@dabecca.de !),Poledance,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/0u01Mza,"Eickeler Markt 3A, 44651 Herne"
,"Mit deiner Buchung hast du bereits alle drei Termine gebucht !  Diese Lap Dance Triologie ist genau der richtige Zeitpunkt deinen Partner auf eine ganz besondere Art zu Verführen, zu reizen und zu berühren. Tauche ein in die verführerische Welt des Lap Dances. Wir spielen mit dem Verlangen. Dem Verlangen nach mehr. Allerdings entscheiden heute nur wir! In dieser Workshop Triologie, erfährst du nicht nur wie du dich Sinnlich bewegst, sondern tauchen auch in die Thematik ein, wie du die Spannung zwischen dir und deinem Partner steigen lässt. Wir erlernen eine verführerische Choreo und ich zeige dir, wie du dich um und auf dem Stuhl bewegen kannst (selbst mit einem Partner darauf ;)) Kleine Floowork und akrobatische Elemente dürfen dabei nicht fehlen und lassen Deinen LapDance somit zu einem echten Erlebnis werden. Getanzt wird auf Heels, ist aber kein Muss. *only girls* Wir tanzen jeweils zu zweit und wechseln uns ab. Du brauchst keine Partnerin und kannst auch sehr gerne alleine kommen.",Da Becca Flow and Fit,5er Karte (Neukunden bitte vorher eine email an info@dabecca.de !),Tanzen,"Beginnt am Samstag, 9. März 2024",https://www.eversports.de/e/workshop/DBxar8u,"Eickeler Markt 3A, 44651 Herne"
,"Fließende Bewegungsabläufe , schöne Combos mit tollen Tricks an der Spinning Pole für fortg. beginner/Intermediate ( ihr solltet sicher klettern un dsitzen können )  mit der wunderbaren Lea ! Für Sekt und Selters ist gesorgt ! .",Da Becca Flow and Fit,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/GlPG304,14:00 - 15:30
,"Fließende Bewegungsabläufe verbinden sich mit viel Gefühl und Leidenschaft zu einer Choreographie, die viel Spielraum für individuellen Ausdruck lässt.  Bringt Knieschoner mit ! Für Sekt und Selters ist gesorgt ! Level ab Beginner",Da Becca Flow and Fit,Einzelticket,Poledance,"Samstag, 16. März 2024",https://www.eversports.de/e/workshop/wj20M8W,16:00 - 17:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 24. März 2024",https://www.eversports.de/e/workshop/113IYbR,14:00 - 15:30
,"Teasen, Fühlen , stark und weiblich sein . Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht ! Wir stoßen zuerst mit einem Glas sekt an (oder Selters ) und sind komplett unter uns in unserem Secret Room Da Becca .Dann gibt es ein lockeres Warm up circa 10-15 min und danach machen wir eine kleine einfache aber umso heissere Choreo . Dieser Workshop ist für 90 min angesetzt, an dem Tag bieten wir 2 seductive workshops an-beide aber absolut machbar .Filmen dürft ihr euch jederzeit. Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben ! Dieser Workshop findet mit Schuhen (Pleaser oder Hells mit Riemchen oder geschlossene Heels, kleines oder garkein plateau, bitte keine heels die den boden zerkratzem) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Chairdance,"Sonntag, 24. März 2024",https://www.eversports.de/e/workshop/vyTj8JR,16:00 - 17:30
,"Emmy bringt uns eine ihrer coolen Rockigen choreos mit und zeigt uns wie wir richtig cool und bestimmt auch ein wenig sexy an der Stange rocken Willkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle. Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden Beginner Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 7. April 2024",https://www.eversports.de/e/workshop/GMeuKSV,12:00 - 13:30
,"Emmy bringt uns eine ihrer coolen Rockigen choreos mit und zeigt uns wie wir richtig cool und bestimmt auch ein wenig sexy rocken Willkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle. Dieser Workshop findet auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Chairdance,"Sonntag, 7. April 2024",https://www.eversports.de/e/workshop/461op6s,14:00 - 15:30
,"Emmy bringt uns eine ihrer coolen Rockigen choreos mit und zeigt uns wie wir richtig cool und bestimmt auch ein wenig sexy auf dem Boden rocken ! Willkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle. Dieser Workshop findet mit Schuhen (Pleaser) oder auf socken statt Am besten auch knieschoner mitbringen Open Level! Es werden leichte Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 7. April 2024",https://www.eversports.de/e/workshop/NrFmto0,16:00 - 17:30
,"Balance, Kraft; und ein ganz neues Körpergefühl – nur um mal ein paar der Benefits dieses Workshops zu nennen. Wir besprechnun die Technik der verschiedenen Schulterstände genau und analysieren die Fehlerpunkte die dabei bei jedem einzelnen eventuell sind oder entstehen können . Dabei erlernt ihr individuell eurem Level entsprechend auch schöne Shapes die ihr mit einem Solchen Schulter stand machen könnt ! Für alle Level ab Beginner - intermediate",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/km4K7Yv,13:30 - 15:00
,"Flirtmodus on! Du hast Lust darauf dich sexy an der Pole bewegen zu können? Heute dreht sich alles um Bodywaves, Hairsplashes und Fummeleien. Jannah zeigt euch in einer Poleflowchoreo die verschiedenen Arten zu Teasen und wir packen die ditrty moves aus. Die Choreo ist langsam und Beginnergeeignet. Wenn ihr möchtet, könnt ihr gerne auf Heels tanzen. Bitte bringt eure Knieschoner mit!",Da Becca Flow and Fit,Einzelticket,Poledance,"Sonntag, 26. Mai 2024",https://www.eversports.de/e/workshop/B2Sz3mv,12:00 - 13:30
,Weil sitzen auch ultra sexy sein kann. Jannah zeigt euch in einer Choreo verschiedene Posen und „Teasereien“. Mit gekonnten Berührungen setzen wir unsere Körperformen sinnlich in Szene. Warum wir manchmal nicht in den Spiegel schauen sollten und welche Posen ziehen immer? So viel steht fest: es wird lustig und das ist auch gut so. Lachen ist sexy. Bringt gerne Knieschoner und High Heels mit.,Da Becca Flow and Fit,Einzelticket,Chairdance,"Sonntag, 26. Mai 2024",https://www.eversports.de/e/workshop/HhyMbSA,14:00 - 15:30
,"Packt eure Knieschoner ein und freut euch auf eine sinnliche Floorworkchoreo. Jannah legt heute Wert auf sexy Posen, weiche Bewegungen und eine flirty attitude. Wie halte ich meinen Kopf um dominant und sexy zu wirken und was machen meine Fingerspitzen, wenn ich mein Bein befummel?  Wir zeigen euch die Technik und ihr entscheidet, welche Bewegung am besten zu euch passt. Bringe gerne eure High Heels mit :).",Da Becca Flow and Fit,Einzelticket,Floorwork,"Sonntag, 26. Mai 2024",https://www.eversports.de/e/workshop/WBlAegH,16:00 - 17:30
,"Entdeckt im Februar die Magie der Liebe mit unseren 5 sinnlichen Workshops! Egal ob alleine oder zu zweit - bei uns ist Spaß garantiert! Bucht jetzt alle 5 Workshops und sichert euch einen exklusiven Rabatt! Liebe liegt in der Luft - verliebt euch in neue Erfahrungen! Alle Double Workshops können in allen Konstellationen getanzt werden, egal ob Mann-Mann, Frau-Frau oder Frau-Mann. CHAIRDANCE, Freitag, 09.02., 17.15 - 18.45 Uhr mit Claudi (1 Termin) CHOREO DANCE, Dienstag, 13.02., 17.15 - 18.45 Uhr mit Yannis (1 Termin) DOUBLE HOOP, Mittwoch, 14.02., 17.30 - 19.00 Uhr mit Claudi (1 Termin) DOUBLE POLE, Sonntag, 25.02., 11.00 - 12.30 Uhr mit Claudi und Dalina (1 Termin) LOVELY EXOTIC, Dienstag, 27.02., 18.30 - 20.00 Uhr mit Claudi (1 Termin) ____________________________________________________________________________ CHAIRDANCE (ab 18 Jahren) Entdecke die faszinierende Welt des Chairdance! In unserem Workshop erlebst du eine einzigartige Fusion aus Sinnlichkeit und Kraft. Lerne verführerische Bewegungen um und auf dem Stuhl - perfekt für Anfänger und Fortgeschrittene. Vielleicht möchtest du ja deinen Schatz mit einem sinnlichen Tanz verzaubern? Entdecke, dass Stühle mehr können, als nur zum Sitzen da zu sein. Sei dabei und tanze in eine neue Dimension! _______________ CHOREO DANCE Entdecke die Magie des Tanzes im Choreo Dance Valentins Workshop! Tauche ein in sinnliche Bewegungen und kombiniere sie zu einem atemberaubenden Tanz. Staune darüber, was dein Körper alles kann. Verleihe diesem Valentinstag eine besondere Note – sei dabei und erlebe die Faszination der Choreographie! _________________ DOUBLE HOOP Tauche ein in die Welt der Liebe und Eleganz! Erlebe gemeinsam mit deinem (Hoop)Partner den Valentins Double Hoop Workshop – ein zauberhaftes Abenteuer im Aerial Hoop. Entdeckt zusammen die Schönheit akrobatischer Kunst und lasst euch von einer fesselnden Double Hoop Choreografie verzaubern. Überrascht euch selbst, was ihr gemeinsam auf den Hoops kreieren könnt. Liebe, Leidenschaft und atemberaubende Moves – ein unvergessliches Erlebnis für euch als (Hoop)Paar. Sichert euch jetzt eure Plätze und taucht ein in die Welt der schwebenden Emotionen! _________________ DOUBLE POLE Entdecke die Magie des Valentins Double Pole Workshops! Tauche ein in die Welt eleganter und kraftvoller Pole-Tricks zu zweit. Schnapp dir deinen Partner oder deine Partnerin und lernt gemeinsam, wie ihr zusammen in schwindelerregende Höhen aufsteigen könnt. Gemeinsam werdet ihr am Ende des Workshops eine bezaubernde Choreografie an der Pole präsentieren. Erlebt unvergessliche Momente voller Spaß, Liebe und künstlerischem Ausdruck – der perfekte Weg, eure Verbindung zu feiern. Seid bereit, gemeinsam zu fliegen! ___________________________ LOVELY EXOTIC (ab 18 Jahren) Tauche ein in die verführerische Welt von LOVELY EXOTIC! Auf die Heels, fertig, los! Erlebe Sinnlichkeit, Exotik und Magie, während wir elegant und anmutig auf High Heels um die Pole tanzen. Leihschuhe vor Ort machen dieses Erlebnis noch zugänglicher. Lass dich von unserer einzigartigen Atmosphäre verzaubern – entfessele die Eleganz in dir!",Seemannsbraut Poledance,"Chairdance, 09.02.2024, 17.15 - 18.45 Uhr",Poledance,"Beginnt am Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/tjSmCEx,"Ochsenweg 27-29, 24941 Flensburg"
